file,search_result
0923AhmadQastallani.IrshadSari.Shamela0021715-ara1.mARkdown, ذكر إسلام سعيد بن زيد في ترجمته في أوائل السيرة النبوية ولعله كما قال في الفتح من تصرف الناقلين لكون
0923AhmadQastallani.IrshadSari.Shamela0021715-ara1.mARkdown, قال في الفتح لم أعرف اسم الرجل الذي طعنه ووقع في السيرة لابن إسحاق ما ظاهره أنه عامر بن الطفيل لأنه قال
0923AhmadQastallani.IrshadSari.Shamela0021715-ara1.mARkdown, وقال ابن إسحاق في السيرة النبوية التحنث بالمثلثة التبرر بالفوقية والموحدة والراءين أولاهما مضمومة مشددة
0923AhmadQastallani.IrshadSari.Shamela0021715-ara1.mARkdown, قال الهروي سبق وروينا أيضا من طريق الدولابي مما في سيرة ابن سعيد الناس عن يونس بن عبد الأعلى عن ابن
0923AhmadQastallani.MawahibLaduniyya.Shamela0023685-ara1, قال السهيلى حديث مرسل فى السيرة والمعروف فى الصحاح أن أبا بكر كان يصلى بصلاة رسول
0923AhmadQastallani.MawahibLaduniyya.Shamela0023685-ara1, قال فانهزمنا وركبوا أكتافنا وفى سيرة الدمياطى كان سيما الملائكة يوم حنين عمائم حمر أرخوها بين
0923AhmadQastallani.MawahibLaduniyya.Shamela0023685-ara1, ذكر قصته محمد بن إسحاق فى السيرة وأن أباه وعمه أتيا مكة فوجداه فطلبا أن يفدياه فخيره
0923AhmadQastallani.MawahibLaduniyya.Shamela0023685-ara1, وذكر المحب الطبرى فى مختصر السيرة النبوية له أنه صلى الله عليه وسلم ركب حمارا عريا
0923IbnCabdAllahKhazraji.KhulasatTadhhibTahdhibKamal.Shamela0005858BK1-ara1.completed, وقال لكنه من أثبت الناس في سيرة ابن إسحاق وقال أحمد ليس به بأس قال ابن عدي
0926ZakariyyaAnsari.AsnaMatalib.JK007113-ara1, قال والحاسب وهو من يعتمد منازل القمر وتقدير سيره في معنى المنجم وهو من يرى أن أول الشهر طلوع
0926ZakariyyaAnsari.GhurarBahiyya.Shamela0021848BK1-ara1, قال تعالى {إن أكرمكم عند الله أتقاكم} الحجرات والورع ما يزيد على العدالة بالعفة وحسن السيرة ذكره في الروضة وأصلها وهو لازم لقوله في المجموع والتحقيق
0926ZakariyyaAnsari.Munfarijatan.JK006951-ara1, يقول مخبرا عن حال سيره ومجاهدة نفسه بمراقبة ربه كأن رقيبا منك برعى خواطري وآخر
0927Culaymi.UnsJalil.Shamela0006626-ara1, ذكر ما وقع في الكعبة الشريفة من الهدم والبناء في السيرة الشريفة المحمدية وفي ذكر بناء عبد الملك بن مروان لمسجد
0927Nucaymi.DarisFiMadaris.JK000417-ara1.mARkdown, قال الشيخ بدر الدين الأسدي في كتابه الكواكب الدرية في السيرة النورية توفي رحمه الله تعالى يوم الأحد الحادي من شوال
0927Nucaymi.DarisFiMadaris.JK000417-ara1.mARkdown, قال أعني ابن الحاجب يشارك في علوم كثيرة وكان وكيلا لبيت المال بدمشق فلم يحسن السيرة ثم ولي قضاء القضاة بدمشق في شهر رجب سنة ثماني
0927Nucaymi.DarisFiMadaris.JK000417-ara1.mARkdown, قال الذهبي وكان إماما جليلا وافر الحرمة حسن السيرة مليح الصورة تام الشكل مهيأ وقال الشيخ تاج الدين اشتغل
0927Nucaymi.DarisFiMadaris.JK000417-ara1.mARkdown, وقال شيخنا بدر الدين بن قاضي شهبة في الكواكب الدرية في السيرة النورية في سنة ثلاث وأربعين وخمسماة نقلا عن ابن أبي
0927Nucaymi.DarisFiMadaris.JK000417-ara1.mARkdown, قال الذهبي وكان فقيها خيرا دينا محمود السيرة توفي ببغداد في شوال سنة أربع وستين وخمسمائة ومولده سنة
0927Nucaymi.DarisFiMadaris.JK000417-ara1.mARkdown, وقال شيخنا بدر الدين في كتابه الكواكب الدرية في السيرة النبوية في سنة اثنتين وثلاثين وخمسمائة وفيها أخذ عماد الدين
0927Nucaymi.DarisFiMadaris.JK000417-ara1.mARkdown, وقال شيخنا في الكواكب الدرية في السيرة النورية وقد كانت زوجته هذه أيضا من الصالحات الخيرات تكثر
0927Nucaymi.DarisFiMadaris.JK000417-ara1.mARkdown, وقال شيخنا بدرا دلين الأسدي في كتابه الكواكب الدرية في السيرة النورية وسار نور الدين الدين إلى حارم فملكها وغنم ما
0927Nucaymi.DarisFiMadaris.JK000417-ara1.mARkdown, قال شيخنا رحمه الله تعالى في الكواكب الدريه في السيره النوريه في سنة ثلاث واربعين وخمسمائه وفيها نزل الفرنج على
0927Nucaymi.DarisFiMadaris.JK000417-ara1.mARkdown, قال شيخنا بدر الدين بن قاضي شهبة في كتابه الكواكب الدرية في السيرة النورية قال في المرآة إلى ان قال فيها وفيها ما
0927Nucaymi.DarisFiMadaris.JK000417-ara1.mARkdown, وقال الصفدي رحمه الله تعالى وقف عليها بعض التجار بعض قرية وجمع سيرة لجده قل ان ترى العيون مثله توفي رحمه الله تعالى
0927Nucaymi.DarisFiMadaris.JK000417-ara1.mARkdown, وقال الموفق عبد اللطيف في سيرة العادل كان اصغر الاخوة واطولهم عمرا واعفهم ذكرا وانظرهم فب
0927Nucaymi.DarisFiMadaris.JK000417-ara1.mARkdown, وقال البدر الاسدي في كتابه الكواكب الدرية في السيرة النورية في سنة خمس وخمسين وخمسمائة وفيها استعفى القاضي زكي
0928AbuCabbasShammakhi.Siyar.ShamIbadiyya0000115-ara1.mARkdown, قال قد علمتم السيرة فنادى الصلاة جامعة فلما صلوا واجتمعوا وشاورهم على عادته قالوا
0928AbuCabbasShammakhi.Siyar.ShamIbadiyya0000115-ara1.mARkdown, قال أبو زكريا السمح عامل على حيز طرابلس فأحسن فيهم السيرة وعدل في حكمه فذلك حاله مقر بأمامة عبد الوهاب وناصحا
0928AbuCabbasShammakhi.Siyar.ShamIbadiyya0000115-ara1.mARkdown, قال أبو زكريا إن الإمام استعمل على قنطرارة أبا يونس وسيم وما ولاها فأحسن السيرة وسبب خروجه من جبل نفوسة إلى قنطرارة إن خدمه اذا
0928AbuCabbasShammakhi.Siyar.ShamIbadiyya0000115-ara1.mARkdown, قال له مجيبا لو رايت اجرافا يتلموا دينك وكانت اخته عالمة وحضرت وقعت مانو فاخذت اسيرة في عدة نساء فخافت عليهن الفساد من الفساق فامرت أن
0928AbuCabbasShammakhi.Siyar.ShamIbadiyya0000115-ara1.mARkdown, قال أبو العباس قرأ العلوم واتقنها واوضح المشكلات وبينها ورتب السيرة واحكمها وذكر أبو عمرو عن الشيخ أبي زكريا انه وجد
0928AbuCabbasShammakhi.Siyar.ShamIbadiyya0000115-ara1.mARkdown, قال أبو العباس فضله الله بالورع والسخا ولزوم السيرة وتساوى صلاح العلانية والسريرة واليد العليا في الكبيرة من الصلاة
0928MujirDinCulaymi.TarikhMuctabar.Sham19Y0127698-ara1.completed, وذكر في قبح سيرة يزيد وذمها ما اتفق في أيامه من قتل الحسين ابن
0928MujirDinCulaymi.TarikhMuctabar.Sham19Y0127698-ara1.completed, ذكر بعضهم في السيرة الشريفة فأحببت ذكر أسمائهم هنا مجتمعين ليكون أسهل للمطالعة وبالله
0928RabicIbnHabibFarahidi.RisalaHujja.ShamIbadiyya0000215-ara1, ¬ ذكر القصة صاحب السير والجوابات في سيرة أبي الحسن ولكن في روايتها بعض الخلط راجع جماعة العلماء
0930IbnCumarBahraqHadrami.HusamMaslul.Shamela0019542-ara1, قال له تطييبا لخاطره وإعلاما له إنما اختاره له من الخلافة عنه بالمدينة عند سيره إلى الجهاد في تلك المرة لا غير لا نقص عليه
0930IbnIyas.BadaicZuhur.Kraken220308195638-ara1, قال جامع السيرة الطولونية كان بمدينة عين شمس وعى المعلرية ستم من الكدان
0930IbnIyas.NuzhatUmam.Masaha004846-ara1, وقال جامع السيرة الناصرية كنت مع الأمير علم الدين الخازن في العربية وقد
0930IbnIyas.NuzhatUmam.Masaha004846-ara1, وقال جامع السيرة التركية ولما استقل الملك المعز عز الدين أيبك التركمانى الصالحى
0930IbnIyas.NuzhatUmam.Masaha004846-ara1, وقال جامع السيرة الطولونية وفى ربيع الأول سنة تسع وخمسين ومائتين أمر أحمد
0930IbnIyas.NuzhatUmam.Masaha004846-ara1, وقال جامع السيرة الطولونية وكان بمدينة عين شمس صنم بمقدار الرجل المعتدل الخلقة
0938IbnCaliBalawi.Thabat.Shamela0010736BK1-ara1.mARkdown, قال سمعناها على مؤلفها وسيرة شيخنا قاضي القضاة عز الدين عبد العزيز بن جماعة ونظم السيرة لشيخه شيخ الإسلام حافظ العصر زين الدين العراقي قال وكتاب
0940IbnHusaynMuhaqqiqThaniKaraki.Kharajiyyat.Shia000133-ara1, قال سألته عن سيرة الإمام عليه السلام في الأرض التي فتحت عنوة بعد رسول
0940IbnHusaynMuhaqqiqThaniKaraki.Rasail.Shia000147Vols-ara1, قال سألته عن سيرة الإمام في الأرض التي فتحت عنوة بعد رسول الله صلى
0940IbnQasimMuhyiDinAmasi.RawdAkhyar.Shamela0010512-ara1, قال بليغ رأيت صورة قمرية في سيرة عمرية آخر رأيت بفلان نور القمرين وعدل العمرين وأول خطبة
0942IbnYusufShami.SubulHuda.JK009313-ara1, وقال ابن إسحاق ومن تبعه في السيرة تهذيب ابن هشام إن أدد بن مقوم بن ناحور بن
0942IbnYusufShami.SubulHuda.JK009313-ara1, قال ابن إسحاق أولى قلت وصححه أبو أبو الفضل العراقي في ألفية السيرة قال الحافظ وأولى منه ما رواه الطبراني والحاكم عن أم
0942IbnYusufShami.SubulHuda.JK009313-ara1, وذكر الحديث وعنده في السيرة فلما ستقر عندها ذلك أي ما أخبرها به ميسرة وما
0942IbnYusufShami.SubulHuda.JK009313-ara1, وذكر الحافظ ابن كثير نحوه قال الحافظ ووقع في السيرة لابن إسحاق في سبب نزولها شئ آخر فإنه ذكر أن
0942IbnYusufShami.SubulHuda.JK009313-ara1, قال فكيف رأيتم سيرتي فيكم قالوا خير سيرة قال فما لكم قالوا فارقت ديننا وزعمت أن عيسى عبد
0942IbnYusufShami.SubulHuda.JK009313-ara1, قال مغلطاي ولفظة استدنيني يا محمد لم أرها فتنظر قلت أما لفظ السيرة التي شرحها السهيلي فكلم رسول الله صلى الله عليه وآله
